Search_Type,Layer_Structure,Hyperparameters,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Test_Loss,Test_Accuracy
Grid,"(128, 64)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.01}",0.38483133912086487,0.9311800003051758,0.3695303499698639,0.9380000233650208,0.38409629464149475,0.9293000102043152
Grid,"(128, 64)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.01}",0.41120094060897827,0.9374399781227112,0.39907601475715637,0.9416000247001648,0.40135711431503296,0.940500020980835
Grid,"(128, 64)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.01}",0.509880781173706,0.91593998670578,0.4849712550640106,0.9223999977111816,0.49925413727760315,0.916700005531311
Grid,"(128, 64)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.01}",0.4164268672466278,0.9318000078201294,0.3993625342845917,0.9369000196456909,0.4058685004711151,0.9333000183105469
Grid,"(128, 64)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.01}",0.4407570958137512,0.9312000274658203,0.417072594165802,0.9391999840736389,0.434300035238266,0.9330999851226807
Grid,"(128, 64)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.01}",0.5153260827064514,0.9199000000953674,0.49116483330726624,0.9236000180244446,0.4980270564556122,0.9244999885559082
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.03431571647524834,0.9898200035095215,0.08826617151498795,0.9751999974250793,0.08811455965042114,0.9751999974250793
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.03371759131550789,0.9902999997138977,0.08272480219602585,0.9775000214576721,0.07931400835514069,0.9772999882698059
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.09075820446014404,0.9747999906539917,0.12532205879688263,0.9684000015258789,0.12868952751159668,0.9671000242233276
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.02335507981479168,0.9933000206947327,0.08395890891551971,0.9757999777793884,0.08090038597583771,0.9763000011444092
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.029055217280983925,0.9914199709892273,0.0797063484787941,0.9764999747276306,0.08139863610267639,0.9771000146865845
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.07892674952745438,0.9788399934768677,0.12366795539855957,0.9717000126838684,0.13629981875419617,0.968999981880188
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.029368126764893532,0.9914600253105164,0.07862014323472977,0.9785000085830688,0.0776868462562561,0.9771000146865845
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.034706585109233856,0.9884200096130371,0.07577580213546753,0.9771000146865845,0.07507239282131195,0.9779000282287598
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.046710722148418427,0.9861599802970886,0.09195514023303986,0.975600004196167,0.0972210168838501,0.9742000102996826
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.021571477875113487,0.9942399859428406,0.0806303322315216,0.9786999821662903,0.07776585221290588,0.9753999710083008
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.022611308842897415,0.9930599927902222,0.07737095654010773,0.978600025177002,0.0792577713727951,0.9778000116348267
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.05437682941555977,0.983680009841919,0.09235204756259918,0.9765999913215637,0.09306059032678604,0.975600004196167
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.138203963637352,0.9856799840927124,0.17433734238147736,0.9739999771118164,0.16792528331279755,0.9739999771118164
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.18294794857501984,0.981220006942749,0.20894655585289001,0.9747999906539917,0.21221376955509186,0.972100019454956
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.29414209723472595,0.9646199941635132,0.29650652408599854,0.9656000137329102,0.3096773624420166,0.9592000246047974
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.13496452569961548,0.9885600209236145,0.171879380941391,0.9747999906539917,0.16965143382549286,0.975600004196167
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.16560307145118713,0.9838200211524963,0.1914219707250595,0.974399983882904,0.1917821764945984,0.9753000140190125
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.2742146849632263,0.9683200120925903,0.2830260396003723,0.9674999713897705,0.298958957195282,0.9617999792098999
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.16609004139900208,0.9834399819374084,0.19024695456027985,0.9751999974250793,0.1927434653043747,0.9742000102996826
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.2168252021074295,0.9760800004005432,0.23058933019638062,0.9731000065803528,0.23106367886066437,0.9710999727249146
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.2853575050830841,0.9663800001144409,0.2843745946884155,0.9675999879837036,0.2925408184528351,0.9641000032424927
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.1798621416091919,0.9804999828338623,0.20228959619998932,0.9739999771118164,0.20157882571220398,0.9724000096321106
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.20992128551006317,0.9781200289726257,0.22194118797779083,0.9746999740600586,0.21993888914585114,0.9746000170707703
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.2834138870239258,0.964680016040802,0.28349998593330383,0.9674000144004822,0.28724193572998047,0.9641000032424927
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.01}",0.33975163102149963,0.9592999815940857,0.3378605246543884,0.9624999761581421,0.34322887659072876,0.9549000263214111
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.01}",0.45036545395851135,0.9477199912071228,0.43548116087913513,0.9534000158309937,0.44768446683883667,0.9484999775886536
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.01}",0.5686182975769043,0.9316999912261963,0.5506142377853394,0.9384999871253967,0.5613853931427002,0.9314000010490417
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.01}",0.3724444806575775,0.9576399922370911,0.36648106575012207,0.9598000049591064,0.37258461117744446,0.9538999795913696
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.01}",0.4007067084312439,0.9575200080871582,0.3956848978996277,0.9607999920845032,0.4052717685699463,0.9549000263214111
Grid,"(128, 64, 32)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.01}",0.5319964289665222,0.938319981098175,0.5116758942604065,0.9455999732017517,0.5314106941223145,0.9370999932289124
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.01}",0.4557994604110718,0.9380599856376648,0.440809965133667,0.9430999755859375,0.44878554344177246,0.9383999705314636
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.01}",0.5699328780174255,0.9195600152015686,0.5468183755874634,0.9297000169754028,0.5614926218986511,0.9218999743461609
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.01}",0.6868971586227417,0.9025200009346008,0.6598083972930908,0.9092000126838684,0.6720227003097534,0.9052000045776367
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.01}",0.4940244257450104,0.9320200085639954,0.47603052854537964,0.9391000270843506,0.48778051137924194,0.9300000071525574
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.01}",0.6118134260177612,0.9141799807548523,0.5913715362548828,0.9229999780654907,0.5978456735610962,0.916700005531311
Grid,"(128, 64, 32)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.01}",0.6963486075401306,0.8995199799537659,0.6721088886260986,0.9071000218391418,0.6824001669883728,0.9028000235557556
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.018610341474413872,0.9954400062561035,0.07467452436685562,0.9781000018119812,0.07071252167224884,0.9787999987602234
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.02256910316646099,0.9940400123596191,0.07155433297157288,0.9789000153541565,0.06272491067647934,0.9796000123023987
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.022526869550347328,0.9933000206947327,0.06916682422161102,0.9805999994277954,0.07165272533893585,0.9775000214576721
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.0122190210968256,0.9978799819946289,0.07218873500823975,0.9789999723434448,0.0713145062327385,0.9793000221252441
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.008806764148175716,0.9982799887657166,0.06299131363630295,0.9832000136375427,0.06158739700913429,0.9824000000953674
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.02477886714041233,0.9933599829673767,0.06578510999679565,0.9812999963760376,0.06910082697868347,0.9794999957084656
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.022723501548171043,0.9945999979972839,0.06902679055929184,0.9779000282287598,0.06752603501081467,0.9778000116348267
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.024953551590442657,0.992900013923645,0.06973536312580109,0.9796000123023987,0.06990288943052292,0.9781000018119812
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.016263028606772423,0.9957200288772583,0.06383611261844635,0.9821000099182129,0.05853092670440674,0.9833999872207642
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.013439826667308807,0.997759997844696,0.0709734708070755,0.9790999889373779,0.07021244615316391,0.9793000221252441
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.010738050565123558,0.9980999827384949,0.06348542869091034,0.9815999865531921,0.06450024992227554,0.9818000197410583
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.014218253083527088,0.9965199828147888,0.0658840760588646,0.9800000190734863,0.060679566115140915,0.9822999835014343
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.11230048537254333,0.987060010433197,0.14350219070911407,0.9771000146865845,0.13850562274456024,0.9757999777793884
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.1353386789560318,0.9840199947357178,0.16251277923583984,0.9760000109672546,0.16035571694374084,0.9753999710083008
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.17309993505477905,0.9781200289726257,0.18574069440364838,0.9743000268936157,0.18859240412712097,0.9714000225067139
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.1285451501607895,0.9822800159454346,0.1490793228149414,0.9753000140190125,0.14809806644916534,0.9747999906539917
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.1298273205757141,0.9842399954795837,0.15122771263122559,0.9760000109672546,0.15209655463695526,0.9764000177383423
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.14737340807914734,0.9812600016593933,0.16596563160419464,0.9754999876022339,0.17038755118846893,0.973800003528595
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.12388002872467041,0.9840599894523621,0.14978913962841034,0.9747999906539917,0.1454417109489441,0.9767000079154968
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.15566813945770264,0.9800599813461304,0.17410390079021454,0.9761999845504761,0.17000432312488556,0.9733999967575073
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.21797944605350494,0.9693999886512756,0.22139662504196167,0.9679999947547913,0.2243567854166031,0.9672999978065491
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.13823820650577545,0.9790599942207336,0.15911270678043365,0.9722999930381775,0.15871696174144745,0.972100019454956
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.17093758285045624,0.975820004940033,0.18157942593097687,0.9732000231742859,0.18368497490882874,0.9700000286102295
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.19441363215446472,0.9730200171470642,0.20089134573936462,0.9729999899864197,0.20376551151275635,0.9689000248908997
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.01}",0.23342439532279968,0.962939977645874,0.23841281235218048,0.9621999859809875,0.24402642250061035,0.9593999981880188
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.01}",0.30228063464164734,0.9564399719238281,0.29337000846862793,0.9587000012397766,0.3005533516407013,0.9559999704360962
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.01}",0.3375127613544464,0.9551600217819214,0.3318692445755005,0.9587000012397766,0.33431509137153625,0.9556999802589417
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.01}",0.24003253877162933,0.9576799869537354,0.24902167916297913,0.9577000141143799,0.2499443143606186,0.9535999894142151
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.01}",0.27480223774909973,0.9568799734115601,0.2732694447040558,0.9592999815940857,0.27328336238861084,0.9580000042915344
Grid,"(256,)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.01}",0.2882704734802246,0.9600600004196167,0.28472211956977844,0.9628000259399414,0.28856298327445984,0.9599999785423279
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.01}",0.28523528575897217,0.9528399705886841,0.2801938056945801,0.9574999809265137,0.27809569239616394,0.954800009727478
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.01}",0.333288311958313,0.9445400238037109,0.31875354051589966,0.9506999850273132,0.3289089798927307,0.9458000063896179
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.01}",0.44795769453048706,0.9202200174331665,0.4265170395374298,0.9275000095367432,0.43940669298171997,0.9236999750137329
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.01}",0.304266095161438,0.9439399838447571,0.2972465455532074,0.9483000040054321,0.30086854100227356,0.9437000155448914
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.01}",0.35431140661239624,0.9372199773788452,0.3394235074520111,0.9438999891281128,0.34245914220809937,0.9401000142097473
Grid,"(256,)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.01}",0.4093540608882904,0.9228399991989136,0.38777804374694824,0.9300000071525574,0.4007810354232788,0.9246000051498413
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.04182887077331543,0.9864199757575989,0.08069908618927002,0.9760000109672546,0.07842476665973663,0.9745000004768372
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.019480938091874123,0.9944000244140625,0.07262226194143295,0.979200005531311,0.06931286305189133,0.9786999821662903
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.029702039435505867,0.9907600283622742,0.0765824094414711,0.9785000085830688,0.07518185675144196,0.9779000282287598
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.025228852406144142,0.9925000071525574,0.07939998060464859,0.9771999716758728,0.07534541934728622,0.9761999845504761
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.034179288893938065,0.9902200102806091,0.073781818151474,0.9786999821662903,0.06813804060220718,0.9783999919891357
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.018280427902936935,0.9947400093078613,0.07388743758201599,0.9807999730110168,0.07334284484386444,0.9815999865531921
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.030689634382724762,0.9908199906349182,0.07402932643890381,0.9779000282287598,0.070525161921978,0.9772999882698059
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.02285151183605194,0.9932000041007996,0.07151583582162857,0.9794999957084656,0.06992677599191666,0.977400004863739
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.034179918467998505,0.9895200133323669,0.07003700733184814,0.9789999723434448,0.07302252948284149,0.9785000085830688
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.0}",0.011964134871959686,0.9968400001525879,0.07514341920614243,0.9790999889373779,0.06817173212766647,0.9790999889373779
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.0}",0.020574040710926056,0.9940999746322632,0.06723278015851974,0.9799000024795532,0.0643816590309143,0.9789999723434448
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.0}",0.01734190247952938,0.9946200251579285,0.06844399124383926,0.9811000227928162,0.06670428812503815,0.98089998960495
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.12790547311306,0.9825800061225891,0.16199587285518646,0.9711999893188477,0.15975721180438995,0.9718999862670898
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.17772668600082397,0.98089998960495,0.1959712654352188,0.9746000170707703,0.20186005532741547,0.9726999998092651
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.2243984192609787,0.9778000116348267,0.23676925897598267,0.9728999733924866,0.24150265753269196,0.9721999764442444
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.11321660876274109,0.9886800050735474,0.14747823774814606,0.9768999814987183,0.14251431822776794,0.9769999980926514
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.15233047306537628,0.985759973526001,0.17549200356006622,0.978600025177002,0.17496921122074127,0.9764999747276306
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.19577564299106598,0.9786199927330017,0.21041029691696167,0.9746000170707703,0.2164020538330078,0.9713000059127808
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.15424330532550812,0.9777799844741821,0.1732136458158493,0.9731000065803528,0.17578920722007751,0.9700000286102295
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.20250371098518372,0.9761199951171875,0.21210551261901855,0.9725000262260437,0.21264629065990448,0.972000002861023
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.2604082226753235,0.9688799977302551,0.26346471905708313,0.968999981880188,0.2636978328227997,0.9682000279426575
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.001}",0.1483125388622284,0.9828799962997437,0.17647866904735565,0.9750000238418579,0.1724625527858734,0.9739999771118164
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.001}",0.18076945841312408,0.9779000282287598,0.19761641323566437,0.973800003528595,0.19874481856822968,0.972100019454956
Grid,"(256, 128)","{'activation': 'swish', 'optimizer': 'adam', 'batch_size': 128, 'dropout': 0.5, 'regularizer': 'l2', 'reg_value': 0.001}",0.24337086081504822,0.968500018119812,0.24888981878757477,0.9690999984741211,0.2471812218427658,0.9664999842643738
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.0, 'regularizer': 'l2', 'reg_value': 0.01}",0.2783249616622925,0.9618399739265442,0.27279534935951233,0.9631999731063843,0.28381356596946716,0.9596999883651733
Grid,"(256, 128)","{'activation': 'relu', 'optimizer': 'adam', 'batch_size': 64, 'dropout': 0.2, 'regularizer': 'l2', 'reg_value': 0.01}",0.31459829211235046,0.9615799784660339,0.3174304664134979,0.960099995136261,0.3199172019958496,0.9574000239372253
